contrast n./v.對比
*consolation n.慰藉
contribute v.捐獻；貢獻
*console v.安慰
contribution n.貢獻；捐獻
*consolidate v.鞏固
control n./v.控制
*conspiracy n.陰謀
*controller n.控制者
*constable n.警察
*controversial adj.有爭議的
constant adj.固定的
*convene v.召集
constitute v.構成；制定
convenience n.便利設施；方便
constitution n.憲法；法規
convenient adj.便利的
*constitutional adj.憲法的
convention n.慣例；會議
*constraint n.限制
conventional adj.慣例的；協定上的
construct v.建造
conversation n.會話；談吐
construction n.建造物；建設
converse v.談話
constructive adj.建設性的
convert v.轉換
consult v.與…商量
*convertible adj.可轉換的
consultant n.顧問；諮詢者
convey v.運輸；傳遞
*consultation n.協商會
*convict v./n.證明有罪；囚犯
consume v.消耗；花費
convince v.說服
consumer n.消費者
*convincing adj.令人信服的
*consumption n.消費
*convoy n.護送(車隊)
contact n./v.接觸；聯繫
cook n./v.廚師；烹煮
*contagious adj.傳染性的
cooker n.炊具
contain v.包含
cookie/cooky n.甜餅乾
container n.容器
cool adj./v.涼爽的；使冷卻
*contaminate v.污染物
cooperate v.合作
*contemplate v.深思
cooperation n.合作
*contempt v.輕視
cooperative adj.合作的
*contemptible adj.卑劣的
*coordination n.協調
contend v.競爭；鬥爭
*cop n.警察
content adj./v.滿足的
cope v.競爭；妥善處理
content(s) n.內容
*copilot n.飛機副駕駛
*contented adj.滿足的
copy n./v.副本；拷貝
context n.上下文
*copyright n.版權
continent n.大陸；大洲
cord n.細繩；粗線
continental adj.洲的；大陸的
corn n.玉米；穀物
*contingent adj.因情況而變的
comer n.角落
continual adj.不間斷的
*corporation n.公司
correct adj./v.正確的；更正
cover n./v.封面；遮蓋
*correlation n.關聯
*coverage n.報導；某事所包含的範圍
correspond v.符合；通信
cow n.母牛
*correspondent n./adj.通訊(記)者；一致的
coward adj./n.懦弱的；懦夫
*corrupt adj./v.腐敗的；敗壞
*cowardice n.膽小
*corruption n.道德敗壞
cowboy n.牛仔；牧牛人
*cosmetic n./adj.化妝品；美容的
*coworker n.同事
*cosmic adj.宇宙的
*crab n.蟹
*cosmopolitan adj.世界性的
crack n./v.爆烈聲；裂開
*cosmos n.宇宙
*crackdown n.取締
cost n./v.花費；付出
cradle n./v.搖籃；撫育
costly adj.貴重的；代價高的
craft n.工藝；太空船
costume n.服裝；戲服
*cram v.填塞
*cosy adj.(=cozy)溫暖舒適的
*crane n.起重機；鶴
cottage n.農舍；小屋
crash n./v.墜毀；撞擊
cotton n.棉
crawl v.爬行；蠕動
couch n.長沙發；睡椅
crayon n.蠟筆
cough v.咳嗽
crazy adj.瘋狂的
council n.會議
cream n.奶油；乳脂
*councilman n.議員
create v.創造
*counsel n.忠告
creation n.創作；萬物
*counseling n.勸告
creative adj. 有創造力的
*counsellor n.顧問
*creativity n.創造力
count n./v.計算
*creator n.創作者
*countable adj.可數的
creature n.生物
*countenance n.表情；支持
*credibility n.可信性
counter n.櫃檯；籌碼
*credible adj.可信的
counter adj./adv./n./v.相反的；反擊
credit n./v.信用；賒帳
*counteract、抵消
*creditable adj.值得稱讚的
*counterattack n./v.反擊
*creed n.信條
*counterpart n.互相對應的人(物)
creep v.躡手躡腳地走
*countless adj.無數的
crew n.(一群)工作人員
country n.國家；鄉下
cricket n.蟋蟀
countryside n.鄉村
crime n.罪行；犯罪活動
county n.郡；縣
criminal adj/n.犯罪的；罪犯
couple n.(一)對
*cripple n.肢體殘障者
*coupon n.優待券
crisis n.危機
courage n.勇氣
critic n.評論家
courageous adj.勇敢的
critical adj.關鍵性的；批判的
course n.課程；過程
criticism n.評論
court n.法庭
criticize v.批評
*courteous adj.有禮貌的
*crocodile n.鱷魚
*courtesy n.有禮的舉止
crop n.作物
*courtyard n 庭院
cross n./v.交叉；越過
cousin n.表(兄弟姊妹)
*crossing n.交叉口
*crossroad n.十字路口
cycle n./v.週期；循環
*crouch v.蹲伏
*cylinder n.氣缸
*crow n.烏鴉；雞啼聲


D

crowd n./v.人群；擠滿
crowded adj.擁擠的
daddy/dad n.爹地
crown n./v.王冠；為…加冕
daily adj./adv.每日的
*crude adj.未加工製造的
dairy n.乳品店
cruel adj.殘酷的
dam n./v.水壩；築壩於…
*cruise n.乘船遊覽
damage n./v.損害；毀壞
*crumble v.(使)碎成細屑
*damages n.損害賠償
crush v./n.弄碎；壓碎
*dame n.貴夫人
cry v./n.哭；叫喊
*damp adj.潮溼的
crystal adj./n.水晶的
dance n./v.舞蹈
*cub n.幼獸
dancer n.舞者
*cube n.立方體
danger n.危險
*cubic adj.立方的
dangerous adj.危險的
*cucumber n.黃瓜
dare v.敢於…；膽敢
*cue n.反芻的食物
*daresay v.我想…；也許…
*culminate v.達到頂點
dark adj./n.黑暗的
*cult n.狂熱的崇拜
*darken v.使變黑
cultivate v.耕作；培養
*darkroom n.暗房
cultural adj.文化的；教養的
darling adj./n.親愛的
culture n.文化；教養
*dart n.鏢；急衝
*cumulative adj.累積的
*dash v.猛衝
cunning adj.狡猾的；奸詐的
*data n.資料
cup nJv.杯子
date n.棗；棗椰樹
cupboard n.碗櫃
date n./v.日期；約會
*curb n.抑制
daughter n.女兒
cure n/v.治療；治癒
dawn n./v.黎明；破曉
*curfew n.宵禁
day n 白天
curiosity n.好奇心
*daybreak n.黎明
curious adj.好奇的
daydream n./v.白日夢
*currency n.貨幣；流通
*daylight n.日光
current adj./n.目前的；潮流
*dazzle v.使目眩
*curriculum n.課程
dead adj.死去的；無效的
*curry n.咖哩食品
deadline n.截止期限
curtain n./v.簾；給…裝上簾子
deaf adj.聾的
curve n./v 曲線；使彎曲
*deafen v.使聽不見
cushion n.墊子
deal n ./v.交易；處理
*custody n.監管
*dean n.學院院長；主任牧師
custom n.海關；習慣
dear adj./n./adv.親愛的
*customary adj.習慣上的
*dearly adv.深切地
customer n.顧客
debate n./v.爭論
cut n./v.切
debt n.債
cute adj.可愛的
*debut n.初次登臺
*decease n.死亡
delightful adj.令人愉快的
deceive v.欺騙
*delinquent adj.不法行為
December n.十二月
deliver v.遞送
*decency n.莊重
delivery n.投遞；交貨
*decent adj.得體的
demand n./v.請求；要求
*deception n.欺騙
demanding adj.苛責的
*deceptive adj.虛偽的
*demo n.(= demonstration)遊行示威
decide v.決定
democracy n.民主
decision n.決定
*democrat n.民主主義者
*decisive adj.果斷的
democratic adj.民主的
deck n.甲板
*demon n.惡鬼
declaration n.宣布；聲明
demonstrate v.證明；展示；遊行
declare v.宣告；聲明
demonstration n.驗證；示威運動
decline n./v.下降
*denial n.否認
decorate v.裝飾
*denomination n.教派
decoration n.裝飾；裝溝
denote v.意味著
decrease v./n.減少
*denounce v.指責
*decree n.∕v.法令
dense adj.密集的；稠密的
*dedicate v.奉獻
dental adj./n. 牙齒的；齒音(的)
*deduction n.推斷
dentist n.牙科醫師
deed n.行為；功績
deny v.否定；否認
*deem v.視為
depart v.分離；啟程
deep adj./adv.深的
department n 部門；系
*deepen v.加深
departure n.分離；啟程
deer n.鹿
depend v.依賴
defeat n./v.失敗；擊敗
dependent adj.依賴性強的
*defect n.缺點
*depict v.描繪
defend v.防守；防衛
*deplete v.使枯竭
defense n.防衛
*deploy v./n.布署
defensive adj.防護的；保衛的
*deport v.驅逐出境
*deficiency n.短缺
deposit n./v.存款；押金；放置
*deficit n.赤字
*depreciate v.跌價
define v.解釋；給…下定義
depress v.使沮喪
definite adj.明確的；肯定的
depression n.沮喪
*defy v.違抗
*deprive v.剝奪
degree n.度數；學位；等級
depth n.深度
delay n./v.拖延
*descendant n.後代
*delegate v.派…為代表
*descent n.下降
*delegation n.委任
describe v.描述
*deliberately adv.故意地
description n.描寫；說明?

*deliberation n.深思
desert n.沙漠
*delicacy n.精緻
desert v.拋棄
delicate adj.纖弱的；雅緻的
deserve v.應得
delicious adj.美味可口的
design n./v.設計
delight n./v.喻快
*designate v.指定；任命
designer n.設計師
dictionary n.字典
desire n./v.慾望
die v.死亡
desk n.書桌
*diehard n.頑固分子
*despairing adj.自暴自棄的
diet n.飲食；特種飲食
desperate adj.絕望的
differ v.不同於…
*despise v.藐視
difference n.差異
despite prep.儘管
different adj.不同的
dessert n.甜點；餐後點心
*differential n.差別
destination n.目的地
*differentiate v.區分
destroy v.摧毀
difficult adj.困難的
destruction n.破壞
difficulty n.困難
destructive adj.毀滅性的
*diffusion n.擴散
*detach v.分開
dig v. 挖；掘
detail n./v.細節
digest v.消化
detailed adj.詳細的
digestion n.消化作用
*detain v.拘留；耽擱
*digital adj./n.數字式的
detect、偵測到
*dignify v.使有尊嚴
*deter v.制止
*dignitary n.權貴
detergent n.洗潔劑
dignity n.尊嚴
*deteriorate v.惡化
dilemma n.困境
determination n.決心
diligence n.勤勉
determine v.決定；堅決
diligent adj.勤奮的
*devalue v.貶值
*dilute v./adj.稀釋(的)
*devastating adj.毀滅性的
dim adj.朦朧的
develop(ment) v.(n.)發展
dime n.一角硬幣
*deviation n.偏離
dimension n.尺寸；範圍
device n.裝置
diminish v.減少
devil n.魔鬼
dine v.用餐
devise v.策劃
dinner n.晚餐
devote v.將…奉獻給
dinosaur n.恐龍
devoted adj.專心致志的
dip v.浸；泡
devotion n.奉獻
diploma n.學位證書
*diabetes n.糖尿病
*diplomacy n.外交
*diagnose v.診斷
diplomat n.外交官
*diagnosis n.診斷(法)
direct adj./v.直接的；指向
*diagram n.圖表(解)
direction n.方向
dial v./n.撥號；刻度盤
director n.主管；導演
*dialect n.方言
*directory n.工商人名錄
dialogue n.對話
dirt n.污物；泥土
diamond n.鑽石
dirty adj.污穢的
*diaper n.菱形花紋(布)；尿布
disability n.無能
diary n.日記
disable v.使失去能力
*dictate v.使聽寫；命令
disadvantage n.不利之條件
*dictation n. 聽寫；命令
disagree(ment) v.(n)不同意
*dictator n.獨裁者
disappear v.消失
disappoint(ment) v.(n)使失望
*dispensable adj.可有可無的
*disapproval n 反對
disperse v.使散開
*disapprove v.不贊成
*displace v.移開；取代
disaster n.災難
*displacement n.移位；取代
disastrous adj.多災多難的
display n./v.陳列
*disbelieve v.懷疑
displease v.使不快
disc/disk n.圓盤；唱片
disposable adj.可丟棄的
discard v.摒棄
disposal n.處理；配置
*disciple n.門徒
dispose v.處理；配置
*disciplinary adj.紀律上的
*disposition n.配置
discipline n.紀律
dispute v./n.爭論
*disclose v.露出
disqualify v.取消資格
*disclosure n.揭露
*disregard v.漠視
disco n.迪斯可舞廳/音樂
*disrupt v.擾亂
*discomfort n.不舒適
*dissatisfaction n.不滿
disconnect v.使分離
*dissatisfy v.使不快
*discontent n.不滿
*dissident adj./n.持異議的(人)
discount n./v.折扣
*dissuade v.勸阻
discourage(ment) v.(n)使洩氣；使沮喪
distance n.距離
*discouraging adj.令人洩氣的
distant adj.遙遠的
discover v.發現
distinct adj.有區別的
discovery n.發現
distinction n.區別
*discreet adj.考慮周到的
*distinctively ad v.有特色地
*discrepancy n.不一致
distinguish v.識別
*discretion n.謹慎
distinguished adj.卓越的
*discriminate v.辨別
distort adj.歪曲
discrimination n.歧視；區別
*distract v.使分心
discuss v.討論
distress n.悲痛
discussion n.討論
distribute v.分配
disease n.疾病
distribution n.分配；配給物
disguise n./v.偽裝
district n.區域
*disgust n./v.嫌惡；使厭惡
*distrust v.不信任
*disgusting adj.令人厭惡的
disturb v.妨礙；打擾
dish n.碟；菜餚
disturbing adj.紛亂的
dishonest adj.不誠實的
ditch n.水道；渠道
*dishwasher n.洗碗機
dive v./n. 跳水；潛水
*disinterested adj.公正的
*diverse adj.各種各樣的
dislike、不喜歡
*diversify v.使多樣化
*dismantle v.拆卸
*diversion n. 轉換
*dismay v.使驚慌
*diversity n.多樣性
dismiss v.解散
divide v./n.劃分；分歧
disorder n./v.使混亂；騷亂
*dividend n.股息
disorganized adj.雜亂無章的
divine adj.神的；神聖的
dispatch v.派遣；發送
division n./v.分開；部門
*dispel v.驅散
divorce n./v.離婚
*divorcee n.離了婚的女人
drain v./n.排水
dizzy adj.頭暈目眩的
*drainage n.排水系統
dock n./v.碼頭
drama n.戲劇
doctor n.醫生；博士
dramatic adj.戲劇性的
document n./v.文件
*drape v.覆蓋
*documentary n.記錄片
drastic adj.激烈的
dodge v./n.避開
*draught n./v.(=draft)草圖；草擬
dog n.狗
draw v.畫；拖拉
*dogmatic adj.固執己見的
*drawback n.障礙；缺點
*dole n./v.救濟金；分發
drawer n.抽屜；拖曳者
doll n.洋娃娃
drawing n 素描；製圖
dollar n.(美、加等國)元
dread n./v.害怕
dolphin n.海豚
dreadful adj.可怕的
*domain n.領域
dream n./v.夢；做夢
domestic adj.家庭的；國內的
dress n./v.女裝；打扮
dominant adj.支配的
drift v./n.漂流；漂浮物
dominate v.支配
drill n./v.鑽頭；鑽床
donate v.捐贈
drink n./ v.飲料；喝
donation n.捐贈；捐贈物
drive n./v.車程；駕駛
done adj.完成的
*driveway n.私用車道
*donkey n.驢
drop n./v.(一)滴；下降
*donor n.捐贈者
*dropout n.輟學者
*doom n./v.厄運；注定
*drought n.乾旱
door n.

drown v.把…淹死；淹沒
dormitory/dorm n.學生宿舍
drowsy adj.昏昏欲睡的
*dosage n.劑量
drug n./v.藥品；毒品
dose n．(藥物等的)一劑
*drugstore n.雜貨店
dot n./v.點；打點於
drum n./v.鼓；打鼓
double adj./adv./n./v.兩倍的；雙重地
drunk adj./n.喝酒醉的
doubt v./n.懷疑；疑點
*drunkard n.酒鬼
doubtful adj.令人懷疑的
dry adj./v.乾燥的；使變乾
*doubtless adv.無疑地
dryer n.吹風機
*dough n.生麵團
*dual adj./n.由兩部分構成的
doughnut n.甜甜圈
*dubious adj.覺得可疑的
dove n. 鴿
duck n.鴨子
down prep./adj./adv./n./v.在…下方；下面的
due adj.到期的
downstairs adv./adj./n.樓下
*duke n.公爵
downtown adv./adj./n.在城市的商業區；鬧區
dull adj.單調的；遲鈍的
*downwards adv.向下的
dumb adj.啞的；愚笨的
*doze v.打瞌睡
*dump v.傾倒
dozen n.一打；十二個
durable adj.持久的
draft n./v.草稿
duration n.持續
drag v.拖曳
during prep.在…期間
dragon n.龍
dust n./v.灰塵；打掃
*dragonfly n.蜻蜓
*dutiful adj.守本分的
duty n.義務；稅
educated adj.受過教育的
*dwarf n./adj.侏儒；矮小的
education n.教育；教育學
dwell、居住
educational adj.有教育意義的
*dweller n.居民
*educator n.教育工作者
dye v./n.染料；染色
*eel n.鰻
dynamic adj.動力的；動態的
effect n.結果；作用；影響
*dynamite n.甘油炸藥
effective adj.有效的
dynasty n.朝代
*effectively adv.有效地
efficiency n.效率


E

efficient adj. 有效率的
each adj./adv./pron.各個
effort n.努力
eager adj.熱切的
egg n.蛋；卵細胞
*eagerly adv.渴望地
*ego n.自我
eagle n.鷹
eight adj./n 八
ear n.耳朵；聽力
eighteen adj./n.十八
early adj./adv.早的
eighty adj./n.八十
earn v.賺取；贏得
either adj./pron.(兩者之中)任一的
earnest adj.認真的
either adv.(在否定句中)也
earnings n.收入；工資
elaborate adj.精巧的；複雜的
*earplug n.耳塞
elastic adj.有彈性的
earth n.陸地；地球
elbow n.肘部；扶手
earthquake n.地震
elder adj./n.年齡較大的
*earthworm n.蚯蚓
elderly adj.年長的
ease n./v.容易；減輕
elect v.選舉
east adj./adv./n.東方的
election n.選舉
*Easter n.復活節
*elective adj.由選舉產生的
*eastwards adv.向束
electric adj.電的
easy adj./adv.容易的
electrician n.電工；電氣技師
eat v.吃；喝
electricity n.電；電流
*eccentric adj./n.古怪的(人)
electronic adj.電子的
echo n.回聲；回響
electronics n 電子學
*eclipse n.(日、月)蝕
elegant adj.優雅的
*ecology n.生態學
element n.元素
economic adj.經濟上的
*elemental adj.自然力的
economical adj.經濟的；節儉的
elementary adj.基本的；初級的
*economically adv.節約的
elephant n.象
economics n.經濟學
*elevate v.使提高
economist n.經濟學者
elevator n.電梯；升降機
economy n.節約；經濟
eleven n.十一
edge n./v.邊緣；使鋒利
*eligible adj./n.有資格的
edible adj.可食的；食用的
eliminate v.消滅；排除
edit v.編輯
*elite n.精英
edition n.發行數；版本
*eloquent adj.雄辯的
*editorial n.社論
else adv.其他；另外
educate v.教育；教導
elsewhere adv.在別處
e-mail n./v.電子郵件
enjoy(ment) v.(n.)享受
*embargo v./n.禁止通商
enjoyable adj.有樂趣的
*embark v.裝船；從事
enlarge(ment) v.(n.)擴大
embarrass(ment) v.使出糢
*enlighten v.敵發
embassy n.大使館
*enlist v.入伍
*embody v.包括
enormous adj.巨大的
*embryo n./adj.胚胎；未成熟的
enough adj./adv./n.足夠的
emerge v.浮現；顯露
*enrich v.使富裕
emergency n.緊急情況
*enroll v.使加入；註冊
*emigrant n.移民
*ensue v.接著發生
*emission n.散發
*ensure v.確保
emotion n.情感；激動
*entail v.使成為必要
emotional adj.感情上的
enter v.進入；參加
emperor n.統治者；皇帝
entertain(ment) v.(n)娛樂
emphasis n.強調
enthusiasm n.熱心
emphasize v.強調
enthusiastic adj.有熱忱的
empire n.帝國；王權
entire adj.全部的
*empirical adj.憑經驗的
entrance 入口；進入
employ(ment) v.(n)雇用
entry n.進入
employee n.雇員
envelope n.信封
employer n.雇主
envious adj.妒嫉的
empty adj./v.空的
environment n.環境；圍繞
enable v.使能夠
environmental adj.環境的
*enchant v.使入迷
*envisage v.預見
enclose v.圍住；把(公文等)封入
envy v.嫉妒；羨慕
encounter v./n.遭遇；衝突
*enzyme n.酵素
encourage(ment) v.(n.)鼓勵
*epic n./adj.史詩(般的)
encouraging adj.有激勵作用的
*epigram n.雋語
*encyclopedia n.百科全書
equal adj./n./v.相等的
end v./n.結束
equality n.相等；平等；均等
endanger v.使瀕臨危機
equip(ment) v.(n〕裝備以
endless adj.無盡的
equivalent adj./n.相同的
*endorse v.贊同
era n.年代
*endowment n.天資
erase v.擦掉；抹去
*endurance n.耐力
eraser n.擦除器(如橡皮擦)
endure v.忍受
*erode v.侵蝕
enemy n.敵人
*erosion n.侵蝕
energetic adj.充滿活力的
*err v.犯錯
energy n.活力
errand n.差事；任務
enforce(ment) v.(n〕實施
error n.錯誤
engagement) v.(n)吸引；聘雇；訂婚
escalator n.電扶梯
engine n.發動機；引擎
escape v./n.逃跑；逃避
engineer n.工程師
*escort v./n.護衛(者)
engineering n.工程
essay n.散文；論說文
*enhance v.增加
essence n.本質；精華
essential adj.必要的；精華的
*exclaim v.驚叫
*essentially adv.基本上
*exclusively adv.專門地
establish(ment) v.(n)建立
excuse n./v.藉口；原諒
*esteem n./v.尊敬
*executive adj.執行的
estimate n./v.估計；預計
*exempt v./adj./n.豁免(的)；被免除義務者
*etemity n.永恆
exercise n./v.運動；鍛鍊
*ethic n.倫理
exhaust(1)n.排出；排氣
*ethics n.倫理(學)
exhaust (2)v.汲乾；使精疲力盡
*ethnic adj.種族的
exhibit v./n.展示
*etiquette n.禮節
exhibition n.展示會
evaluate v.評估
*exile n./v.放逐
evaluation n.估算
exist v.存在；生存
*evaporate v.蒸發
existence n.存在
eve n.前夕
exit n./v.出口
even (1) adv.甚至；連
*exotic adj./n.異國風情的
even (2) adj./v.平坦的
expand v.展開；擴大
evening n.晚上
expansion n.擴展；膨脹
event n.事件
expect v.期望
*eventual adj.結果的
expectation n.期望
ever adv.永遠
*expedition n.探險(隊)
*evergreen n./adj.常青樹(的)
*expel v.趕走
every adj.每個
*expend v.花費
evidence n./v.證據；物證
expensive adj.昂貴的
evident adj.明顯的
experience n./v.經驗
evil adj./n.邪惡的
experiment n./v.實驗
*evoke v.喚起
experimental adj.實驗性質的
*evolution n.演化(論)
*experimentation n.實驗
*evolve v.使逐漸發展
expert adj./n.熟練的；專家
exact adj.精確的
*expertise n.專業知識
exaggerate v.誇大
*expire v.期滿
exaggeration n.誇張
explain v.解釋
examination/exam n.考試
explanation n.解釋
examine v.檢查；調查
explicit adj.清楚的
examinee n.應試者
explode v.爆炸
examiner n.主考人；審查員
*exploration n.研究
example n.例子；樣品
explore v.探索
*exceedingly adv.極其
explosion n.爆炸；劇變
*excel v.擅長
explosive adj./n.爆炸性的
excellence n.傑出；優點
export v./n.出口
excellent adj.傑出的；卓越的
expose v.使暴露於
except prep.除了…之外
exposure n.暴露；陳列
exception n.例外
express v. 表達
exceptional adj.例外的；特殊的
expression n.表情；表示
exchange v./n.交換；交易
extend v.延伸
excite(ment) v.(n.)使興奮
extension n.伸長；延期
extensive adj.廣大的
farewell n.告別；告別詞
*exterior adj.外部的
farm n.農莊；農場
*extinct adj.絕種的
farmer n.農人；農場經營者
extra adj./adv./n.額外的
farther adv./adj.進一步地
*extract v.拔出；摘錄
fashion n./v.時尚；風氣
*extracurricular adj.課外的
fast adj./adv.快速的
extraordinary adj.異常的
fasten v.繫緊；集中注意力
*extravagance n.浪費
fat adj./n.肥胖的
extreme adj./n.盡頭的；極限
fatal adj.致命的
eye n./v.眼睛
fate n.命運
*eyesight n.視力
father n.父親
*eyewitness n.目擊者
fault n./v.缺點；錯誤
favor n./v.贊同；偏袒


F

favorable adj.贊同的；適合的
fable n.寓言；虛構的故事
favorite adj./n.特別喜愛的
face n./v.面孔；面臨
fax v./n.傳真；傳真機
facial adj.面部的；表面的
fear n./v.害怕
facility n.設備；能力
feather n.羽毛；鳥類
fact n.事實
feature n./v.特徵
factor n.因素；代理人
February n.二月
factory n.工廠
fee n.酬金；服務費
faculty n.官能；技能
feed v./n.餵食
fade v.凋謝；枯萎
feel v./n.摸；感覺
fail v./n.失敗；不及格
feet n. [pl.]腳
failure n.失敗
fellow adj./n.同伴的；伙伴
faint adj./v./n.頭暈的；暈倒
female adj./n.女的；雌性的
fair (1) adj./adv.公平的
fence n./v.柵欄；防衛
fair (2) n.集市；商品展覽會
ferry n./v.擺渡；渡輸
fairy adj./n.仙女
fertile adj.多產的；富饒的
faith n.信念；諾言
fertilizer n.肥料；促進發展者
faithful adj.忠誠的
festival n.節日；歡樂
fake adj./n./v.假的；偽造
fever n.發燒；狂熱
fall (1) v./n.落下
few adj./n./pron.少數
fall (2) n.秋天；秋季
fiction n.小說；虛構的事
fame n./v.聲譽
field n.原野；欄位
familiar adj.熟悉的
fierce adj.兇猛的；猛烈的
family n.家庭；家人
fifteen adj./n.＋五
famous adj.著名的
fifth adj./n.第五(的)
fan n./v.扇子；煽動
fifty adj./n.五十
fancy adj./n./v.迷戀
fight v./n.打鬥；爭吵
fantastic adj.想像中的
fighter n.鬥士；戰鬥機
fantasy n.空想；幻想
figuron/v.外貌；計算；描述
far adj./adv.遙遠的
fil。n./v.檔案；把…歸檔
faraway adj.遠方的
fill 二/n.裝滿
fare n.車費；伙食
film n./v.軟片；電影
final adj.最後的
folk n.(某一民族或社會階層中的)廣大成員
finance n./v.財政
follow v.跟隨
financial adj.財政的；金融的
follower n.追隨者；擁護者
find v./n. 尋找；得到
following adj./n.接著的
fine(1)adj.美好的；健康的
fond adj. 喜歡的；愛好的
fine(2)n./v.罰金；處…以罰金
food n.食物
finger n./v.手指；指出
fool (1) n.傻瓜
finish v./n.結束；完成
fool (2) v.愚弄；開玩笑
fire (1)n./v.火；開火
foolish adj. 愚蠢的
fire(2) v.激動；突然發怒
foot n.腳；足
firm adj/adv./v.堅決的；使穩固
forbid v.禁止；阻止
first adj./n adv.第一的
force n./v.強迫；力量
fish n./v.魚類；釣魚
forecast n./v.預測；預言
fisherman n.漁民；漁夫
forehead n.額；前額
fist n.拳頭；支配
foreign adj.外國的；陌生的
fit adj/n/v.適合的
foreigner n.外國人
five adj/n.五
forest n.森林
fix v.修理；校準
forever adv.永遠
flag n./v.旗子
forge v.打(鐵等)
flame n./v.火焰；燃燒
forget v.忘記
flash n./v 閃爍；燈光
forgetful adj.健忘的
flat adj/adv.平坦的
forgive v.原諒
flatter v.諂媚；奉承
fork n./v.叉子；分岔
flavor n./v.味道；調味料
form n./v.形狀；構成
fiea n.跳蚤
formal adj.正式的
flee v.逃走；逃離
formation n.形成；組成
flesh n.肉體
former adj.先前的；從前的
flexible adj.有彈性的
formula n.配方；客套話；準則
fught n.航程；飛機
fort n.堡壘
float v.飄浮；搖擺
forth adv.向前
flock n./v.群；聚集
fortunate adj.幸運的
flood n./v.洪水；淹沒使氾濫
fortune n.財產；好運
floor n.地板
forty adj./n.四十
flour n.麵粉
forward adj./v.向前；今後
flow n./v.漲潮；流動
forward(s) adv.向前；今後
flower n./v.花朵；開花
found v.創立
fiu n.流行性感冒
foundation n.建立；基金會
fluent adj.流暢的
founder n.創立者；締造者
fly(1)n.蒼蠅；蟲形魚鉤
fountain n.噴泉；噴水池
fly(2)v.飛行；逃跑
four adj./n.四
foam n./v.泡沬
fourteen adj./n.十四
focus n./v.焦點；集中
fox n.狐狸
fog n./v.霧氣；以霧籠罩
fragment n.碎片；未完成的部分
foggy adj.多霧的
fragrance n.芬芳
fold n./v.摺疊；交疊
frame n./v.架構
frank adj.坦白的
house n./v.住宅
free adj.自由的
household adj./n.家庭的
freedom n.自由；獨立自主
housekeeper n.女管家
freeway n.高速公路
housewife n.家庭主婦
freeze v.冰凍
housework n.家事；家務
freezer n.冰箱
housing n.住房建築
frequency n.頻率；頻緊
how adv.如何；多少
frequent adj.頻繁的
however adv./conj.然而
fresh adj.新鮮的
*howl v.號叫
freshman n.新鮮人
hug n./v.擁抱；抱住
Friday n.星期五
huge adj 龐大的
friend n.朋友
human adj./n.人類的
friendly adj.友善的
humanity n.人性；人文學科
friendship n.友誼
humble adj.謙恭的
frighten v.使害怕
*humbly adv.謙虛地
frog n.青蛙
humid adj.潮溼的
from prep.始於；出自
humidity n.溼氣
front adj./n.前面(的)
*humiliate v.屈辱
frost n./v.霜；凍
*humiliation n.蒙羞
frown v./n.皺眉；表示不滿
humor n.幽默感
fruit n.水果；成果
humorous adj.幽默的
frustrate v.使挫敗
*humorously adv.幽默地
fry v.油炸
hundred adj./n.一百
fuel n./v.燃料；加燃料
hunger n.飢餓
fulfill(ment) v.(n)實現
hungry adj.飢餓的；渴求的
full adj.滿的；完全的
hunt v./n.追捕；打獵
fun n.娛樂；玩笑
hunter n.獵人
function n./v.功能；運行
*hurl v.用力投擲
functional adj.起作用的
*hurrah interj.歡呼聲
fund n./v.資金
hurricane n.颶風；暴風雨
fundamental adj.基礎的
hurry n./v.急忙
funeral n.葬儀
hurt n./v.受傷
funny adj.有趣的
husband n.丈夫
fur n.毛皮
*hygiene n.衛生
furious adj.狂怒的；猛烈的
*hymn n.聖歌
furnish v.裝備
*hyphen n.連字號
furniture n.傢俱
*hypocrisy n.虛偽
further adj./adv./v.進一步的
*hypocrite n.偽君子
furthermore adv.此外
*hypothesis n.假設
future n./adj.未來；前途
*hysterical adj.患歇斯底里症的
hostess n.女主人


G

*hostile adj.敵人的
*hostility n.敵意
*gaiety n.愉快
hot adj.熱的；熱情的
gain n./v.獲得；獲利
hotel n.旅館；飯店
*galaxy n.銀河系
gallery n.畫廊；美術館
gift n.禮品；天賦
gallon n.加侖
gifted adj.有天賦的
gamble v.賭博；投機
gigantic adj.巨人似的；龐大的
game n.遊戲；競賽
*gin n.杜松子酒
gang n.惡少幫；阿飛黨
ginger n.

gap n.缺口；峽谷；隔閡
giraffe n.長頸鹿
garage n.車庫
girl n.少女
garbage n.垃圾；廢物
give v.給；送給
garden n./v.花園；從事園藝
glad adj.高興的
gardener n.園丁；花匠
*glamour n.魅力
*garlic n.大蒜
glance v.一瞥；掃視
gas n./v.氣體；瓦斯
*glare v.發強烈的光
gasoline n.汽油
glass n.玻璃；玻璃杯
*gasp v.喘息
glasses n.眼鏡
gate n.大門；柵門
*glassware n.玻璃器皿
gather v.收集；聚集
*gleam n.一絲光線
*gauge n.標準度量
glide v./n.滑行
gaze v.凝視；注視
glimpse v./n.看一眼；瞥見
gear n./v.齒輪；搭上齒輪
*glitter v.閃爍
*gear n.汽車之排檔
global adj.全球的
*Gemini n.雙子座
globe n.地球；球狀物
